,Hunk_Type,Size
5773,Fixed_Hunk,7
5774,Buggy_Hunk,7
5775,Fixed_Hunk,7
5776,Buggy_Hunk,22
5777,Fixed_Hunk,23
5778,Buggy_Hunk,7
5779,Fixed_Hunk,7
5780,Buggy_Hunk,9
5781,Fixed_Hunk,6
5782,Buggy_Hunk,9
5783,Fixed_Hunk,6
5784,Buggy_Hunk,9
5785,Fixed_Hunk,6
5786,Buggy_Hunk,39
5787,Fixed_Hunk,40
5788,Buggy_Hunk,7
5789,Fixed_Hunk,7
5790,Buggy_Hunk,7
5791,Fixed_Hunk,7
5792,Buggy_Hunk,6
5793,Fixed_Hunk,7
5794,Buggy_Hunk,14
5795,Fixed_Hunk,14
5796,Buggy_Hunk,7
5797,Fixed_Hunk,7
5798,Buggy_Hunk,6
5799,Fixed_Hunk,9
5800,Buggy_Hunk,16
5801,Fixed_Hunk,26
5802,Buggy_Hunk,6
5803,Fixed_Hunk,7
5804,Buggy_Hunk,7
5805,Fixed_Hunk,7
5806,Buggy_Hunk,7
5807,Fixed_Hunk,7
5808,Buggy_Hunk,7
5809,Fixed_Hunk,7
5810,Buggy_Hunk,7
5811,Fixed_Hunk,7
5812,Buggy_Hunk,7
5813,Fixed_Hunk,7
5814,Buggy_Hunk,6
5815,Fixed_Hunk,8
5816,Buggy_Hunk,7
5817,Fixed_Hunk,7
5818,Buggy_Hunk,7
5819,Fixed_Hunk,7
5820,Buggy_Hunk,7
5821,Fixed_Hunk,7
5822,Buggy_Hunk,7
5823,Fixed_Hunk,7
5824,Buggy_Hunk,7
5825,Fixed_Hunk,7
5826,Buggy_Hunk,7
5827,Fixed_Hunk,7
5828,Buggy_Hunk,7
5829,Fixed_Hunk,7
5830,Buggy_Hunk,64
5831,Fixed_Hunk,128
5832,Buggy_Hunk,26
5833,Fixed_Hunk,58
5834,Buggy_Hunk,7
5835,Fixed_Hunk,7
5836,Buggy_Hunk,7
5837,Fixed_Hunk,7
5838,Buggy_Hunk,8
5839,Fixed_Hunk,8
5840,Buggy_Hunk,8
5841,Fixed_Hunk,8
5842,Buggy_Hunk,7
5843,Fixed_Hunk,7
5844,Buggy_Hunk,6
5845,Fixed_Hunk,7
5846,Buggy_Hunk,7
5847,Fixed_Hunk,7
5848,Buggy_Hunk,6
5849,Fixed_Hunk,10
5850,Buggy_Hunk,12
5851,Fixed_Hunk,12
5852,Buggy_Hunk,64
5853,Fixed_Hunk,64
5854,Buggy_Hunk,7
5855,Fixed_Hunk,7
5856,Buggy_Hunk,7
5857,Fixed_Hunk,7
5858,Buggy_Hunk,6
5859,Fixed_Hunk,9
5860,Buggy_Hunk,7
5861,Fixed_Hunk,7
5862,Buggy_Hunk,20
5863,Fixed_Hunk,6
5864,Buggy_Hunk,16
5865,Fixed_Hunk,23
5866,Buggy_Hunk,8
5867,Fixed_Hunk,7
5868,Buggy_Hunk,12
5869,Fixed_Hunk,21
5870,Buggy_Hunk,6
5871,Fixed_Hunk,7
5872,Buggy_Hunk,7
5873,Fixed_Hunk,7
5874,Buggy_Hunk,32
5875,Fixed_Hunk,30
5876,Buggy_Hunk,7
5877,Fixed_Hunk,7
5878,Buggy_Hunk,7
5879,Fixed_Hunk,7
5880,Buggy_Hunk,12
5881,Fixed_Hunk,12
5882,Buggy_Hunk,7
5883,Fixed_Hunk,7
5884,Buggy_Hunk,7
5885,Fixed_Hunk,7
5886,Buggy_Hunk,6
5887,Fixed_Hunk,7
5888,Buggy_Hunk,7
5889,Fixed_Hunk,8
5890,Buggy_Hunk,28
5891,Fixed_Hunk,28
5892,Buggy_Hunk,8
5893,Fixed_Hunk,8
5894,Buggy_Hunk,18
5895,Fixed_Hunk,18
5896,Buggy_Hunk,7
5897,Fixed_Hunk,7
5898,Buggy_Hunk,6
5899,Fixed_Hunk,7
5900,Buggy_Hunk,6
5901,Fixed_Hunk,7
5902,Buggy_Hunk,6
5903,Fixed_Hunk,8
5904,Buggy_Hunk,6
5905,Fixed_Hunk,7
5906,Buggy_Hunk,6
5907,Fixed_Hunk,25
5908,Buggy_Hunk,7
5909,Fixed_Hunk,7
5910,Buggy_Hunk,6
5911,Fixed_Hunk,7
5912,Buggy_Hunk,7
5913,Fixed_Hunk,7
5914,Buggy_Hunk,6
5915,Fixed_Hunk,7
5916,Buggy_Hunk,8
5917,Fixed_Hunk,8
5918,Buggy_Hunk,15
5919,Fixed_Hunk,15
5920,Buggy_Hunk,8
5921,Fixed_Hunk,8
5922,Buggy_Hunk,9
5923,Fixed_Hunk,9
5924,Buggy_Hunk,9
5925,Fixed_Hunk,9
5926,Buggy_Hunk,7
5927,Fixed_Hunk,7
5928,Buggy_Hunk,23
5929,Fixed_Hunk,35
5930,Buggy_Hunk,6
5931,Fixed_Hunk,7
5932,Buggy_Hunk,6
5933,Fixed_Hunk,7
5934,Buggy_Hunk,10
5935,Fixed_Hunk,10
5936,Buggy_Hunk,124
5937,Fixed_Hunk,279
5938,Buggy_Hunk,82
5939,Fixed_Hunk,98
5940,Buggy_Hunk,43
5941,Fixed_Hunk,51
5942,Buggy_Hunk,15
5943,Fixed_Hunk,6
5944,Buggy_Hunk,19
5945,Fixed_Hunk,6
5946,Buggy_Hunk,36
5947,Fixed_Hunk,6
5948,Buggy_Hunk,22
5949,Fixed_Hunk,12
5950,Buggy_Hunk,14
5951,Fixed_Hunk,6
5952,Buggy_Hunk,14
5953,Fixed_Hunk,16
5954,Buggy_Hunk,10
5955,Fixed_Hunk,6
5956,Buggy_Hunk,8
5957,Fixed_Hunk,8
5958,Buggy_Hunk,8
5959,Fixed_Hunk,8
5960,Buggy_Hunk,7
5961,Fixed_Hunk,7
5962,Buggy_Hunk,7
5963,Fixed_Hunk,7
5964,Buggy_Hunk,18
5965,Fixed_Hunk,30
5966,Buggy_Hunk,7
5967,Fixed_Hunk,34
5968,Buggy_Hunk,6
5969,Fixed_Hunk,8
5970,Buggy_Hunk,7
5971,Fixed_Hunk,7
5972,Buggy_Hunk,14
5973,Fixed_Hunk,12
5974,Buggy_Hunk,7
5975,Fixed_Hunk,6
5976,Buggy_Hunk,7
5977,Fixed_Hunk,6
5978,Buggy_Hunk,7
5979,Fixed_Hunk,6
5980,Buggy_Hunk,7
5981,Fixed_Hunk,6
5982,Buggy_Hunk,7
5983,Fixed_Hunk,6
5984,Buggy_Hunk,7
5985,Fixed_Hunk,6
5986,Buggy_Hunk,7
5987,Fixed_Hunk,6
5988,Buggy_Hunk,7
5989,Fixed_Hunk,6
5990,Buggy_Hunk,7
5991,Fixed_Hunk,6
5992,Buggy_Hunk,7
5993,Fixed_Hunk,6
5994,Buggy_Hunk,7
5995,Fixed_Hunk,6
5996,Buggy_Hunk,14
5997,Fixed_Hunk,12
5998,Buggy_Hunk,7
5999,Fixed_Hunk,6
6000,Buggy_Hunk,7
6001,Fixed_Hunk,6
6002,Buggy_Hunk,7
6003,Fixed_Hunk,6
6004,Buggy_Hunk,7
6005,Fixed_Hunk,6
6006,Buggy_Hunk,7
6007,Fixed_Hunk,6
6008,Buggy_Hunk,7
6009,Fixed_Hunk,6
6010,Buggy_Hunk,7
6011,Fixed_Hunk,6
6012,Buggy_Hunk,7
6013,Fixed_Hunk,6
6014,Buggy_Hunk,7
6015,Fixed_Hunk,6
6016,Buggy_Hunk,7
6017,Fixed_Hunk,6
6018,Buggy_Hunk,7
6019,Fixed_Hunk,6
6020,Buggy_Hunk,14
6021,Fixed_Hunk,12
6022,Buggy_Hunk,7
6023,Fixed_Hunk,6
6024,Buggy_Hunk,7
6025,Fixed_Hunk,6
6026,Buggy_Hunk,7
6027,Fixed_Hunk,6
6028,Buggy_Hunk,7
6029,Fixed_Hunk,6
6030,Buggy_Hunk,7
6031,Fixed_Hunk,6
6032,Buggy_Hunk,7
6033,Fixed_Hunk,6
6034,Buggy_Hunk,7
6035,Fixed_Hunk,6
6036,Buggy_Hunk,7
6037,Fixed_Hunk,6
6038,Buggy_Hunk,7
6039,Fixed_Hunk,6
6040,Buggy_Hunk,7
6041,Fixed_Hunk,6
6042,Buggy_Hunk,7
6043,Fixed_Hunk,6
6044,Buggy_Hunk,14
6045,Fixed_Hunk,12
6046,Buggy_Hunk,7
6047,Fixed_Hunk,6
6048,Buggy_Hunk,7
6049,Fixed_Hunk,6
6050,Buggy_Hunk,7
6051,Fixed_Hunk,6
6052,Buggy_Hunk,7
6053,Fixed_Hunk,6
6054,Buggy_Hunk,7
6055,Fixed_Hunk,6
6056,Buggy_Hunk,7
6057,Fixed_Hunk,6
6058,Buggy_Hunk,7
6059,Fixed_Hunk,6
6060,Buggy_Hunk,7
6061,Fixed_Hunk,6
6062,Buggy_Hunk,7
6063,Fixed_Hunk,6
6064,Buggy_Hunk,7
6065,Fixed_Hunk,6
6066,Buggy_Hunk,7
6067,Fixed_Hunk,6
6068,Buggy_Hunk,7
6069,Fixed_Hunk,6
6070,Buggy_Hunk,7
6071,Fixed_Hunk,6
6072,Buggy_Hunk,7
6073,Fixed_Hunk,6
6074,Buggy_Hunk,7
6075,Fixed_Hunk,6
6076,Buggy_Hunk,7
6077,Fixed_Hunk,6
6078,Buggy_Hunk,7
6079,Fixed_Hunk,6
6080,Buggy_Hunk,7
6081,Fixed_Hunk,6
6082,Buggy_Hunk,7
6083,Fixed_Hunk,6
6084,Buggy_Hunk,7
6085,Fixed_Hunk,6
6086,Buggy_Hunk,7
6087,Fixed_Hunk,6
6088,Buggy_Hunk,7
6089,Fixed_Hunk,6
6090,Buggy_Hunk,7
6091,Fixed_Hunk,6
6092,Buggy_Hunk,7
6093,Fixed_Hunk,6
6094,Buggy_Hunk,7
6095,Fixed_Hunk,6
6096,Buggy_Hunk,7
6097,Fixed_Hunk,6
6098,Buggy_Hunk,7
6099,Fixed_Hunk,6
6100,Buggy_Hunk,7
6101,Fixed_Hunk,6
6102,Buggy_Hunk,7
6103,Fixed_Hunk,6
6104,Buggy_Hunk,7
6105,Fixed_Hunk,6
6106,Buggy_Hunk,7
6107,Fixed_Hunk,6
6108,Buggy_Hunk,7
6109,Fixed_Hunk,6
6110,Buggy_Hunk,7
6111,Fixed_Hunk,6
6112,Buggy_Hunk,7
6113,Fixed_Hunk,6
6114,Buggy_Hunk,7
6115,Fixed_Hunk,6
6116,Buggy_Hunk,7
6117,Fixed_Hunk,6
6118,Buggy_Hunk,7
6119,Fixed_Hunk,6
6120,Buggy_Hunk,7
6121,Fixed_Hunk,6
6122,Buggy_Hunk,7
6123,Fixed_Hunk,6
6124,Buggy_Hunk,7
6125,Fixed_Hunk,6
6126,Buggy_Hunk,7
6127,Fixed_Hunk,6
6128,Buggy_Hunk,7
6129,Fixed_Hunk,6
6130,Buggy_Hunk,7
6131,Fixed_Hunk,6
6132,Buggy_Hunk,7
6133,Fixed_Hunk,6
6134,Buggy_Hunk,7
6135,Fixed_Hunk,6
6136,Buggy_Hunk,7
6137,Fixed_Hunk,6
6138,Buggy_Hunk,7
6139,Fixed_Hunk,6
6140,Buggy_Hunk,7
6141,Fixed_Hunk,6
6142,Buggy_Hunk,7
6143,Fixed_Hunk,6
6144,Buggy_Hunk,7
6145,Fixed_Hunk,6
6146,Buggy_Hunk,104
6147,Fixed_Hunk,6
6148,Buggy_Hunk,7
6149,Fixed_Hunk,6
6150,Buggy_Hunk,7
6151,Fixed_Hunk,6
6152,Buggy_Hunk,7
6153,Fixed_Hunk,6
6154,Buggy_Hunk,7
6155,Fixed_Hunk,6
6156,Buggy_Hunk,7
6157,Fixed_Hunk,6
6158,Buggy_Hunk,7
6159,Fixed_Hunk,6
6160,Buggy_Hunk,7
6161,Fixed_Hunk,6
6162,Buggy_Hunk,7
6163,Fixed_Hunk,6
6164,Buggy_Hunk,7
6165,Fixed_Hunk,6
6166,Buggy_Hunk,7
6167,Fixed_Hunk,6
6168,Buggy_Hunk,7
6169,Fixed_Hunk,6
6170,Buggy_Hunk,7
6171,Fixed_Hunk,6
6172,Buggy_Hunk,7
6173,Fixed_Hunk,6
6174,Buggy_Hunk,7
6175,Fixed_Hunk,6
6176,Buggy_Hunk,7
6177,Fixed_Hunk,6
6178,Buggy_Hunk,7
6179,Fixed_Hunk,6
6180,Buggy_Hunk,7
6181,Fixed_Hunk,6
6182,Buggy_Hunk,7
6183,Fixed_Hunk,6
6184,Buggy_Hunk,7
6185,Fixed_Hunk,6
6186,Buggy_Hunk,7
6187,Fixed_Hunk,6
6188,Buggy_Hunk,7
6189,Fixed_Hunk,6
6190,Buggy_Hunk,7
6191,Fixed_Hunk,6
6192,Buggy_Hunk,7
6193,Fixed_Hunk,6
6194,Buggy_Hunk,7
6195,Fixed_Hunk,6
6196,Buggy_Hunk,7
6197,Fixed_Hunk,6
6198,Buggy_Hunk,7
6199,Fixed_Hunk,6
6200,Buggy_Hunk,7
6201,Fixed_Hunk,6
6202,Buggy_Hunk,7
6203,Fixed_Hunk,6
6204,Buggy_Hunk,7
6205,Fixed_Hunk,7
6206,Buggy_Hunk,6
6207,Fixed_Hunk,7
6208,Buggy_Hunk,6
6209,Fixed_Hunk,7
6210,Buggy_Hunk,7
6211,Fixed_Hunk,7
6212,Buggy_Hunk,6
6213,Fixed_Hunk,7
6214,Buggy_Hunk,7
6215,Fixed_Hunk,9
6216,Buggy_Hunk,7
6217,Fixed_Hunk,9
6218,Buggy_Hunk,7
6219,Fixed_Hunk,7
6220,Buggy_Hunk,7
6221,Fixed_Hunk,7
6222,Buggy_Hunk,7
6223,Fixed_Hunk,7
6224,Buggy_Hunk,9
6225,Fixed_Hunk,9
6226,Buggy_Hunk,16
6227,Fixed_Hunk,16
6228,Buggy_Hunk,6
6229,Fixed_Hunk,7
6230,Buggy_Hunk,21
6231,Fixed_Hunk,29
6232,Buggy_Hunk,6
6233,Fixed_Hunk,23
6234,Buggy_Hunk,7
6235,Fixed_Hunk,7
6236,Buggy_Hunk,11
6237,Fixed_Hunk,10
6238,Buggy_Hunk,11
6239,Fixed_Hunk,11
6240,Buggy_Hunk,11
6241,Fixed_Hunk,11
6242,Buggy_Hunk,9
6243,Fixed_Hunk,9
6244,Buggy_Hunk,7
6245,Fixed_Hunk,7
6246,Buggy_Hunk,8
6247,Fixed_Hunk,9
6248,Buggy_Hunk,8
6249,Fixed_Hunk,9
6250,Buggy_Hunk,12
6251,Fixed_Hunk,21
6252,Buggy_Hunk,7
6253,Fixed_Hunk,10
6254,Buggy_Hunk,11
6255,Fixed_Hunk,11
6256,Buggy_Hunk,9
6257,Fixed_Hunk,8
6258,Buggy_Hunk,19
6259,Fixed_Hunk,18
6260,Buggy_Hunk,8
6261,Fixed_Hunk,6
6262,Buggy_Hunk,6
6263,Fixed_Hunk,8
6264,Buggy_Hunk,8
6265,Fixed_Hunk,6
6266,Buggy_Hunk,6
6267,Fixed_Hunk,8
6268,Buggy_Hunk,37
6269,Fixed_Hunk,10
6270,Buggy_Hunk,9
6271,Fixed_Hunk,8
6272,Buggy_Hunk,13
6273,Fixed_Hunk,8
6274,Buggy_Hunk,8
6275,Fixed_Hunk,8
6276,Buggy_Hunk,7
6277,Fixed_Hunk,7
6278,Buggy_Hunk,19
6279,Fixed_Hunk,19
6280,Buggy_Hunk,7
6281,Fixed_Hunk,7
6282,Buggy_Hunk,10
6283,Fixed_Hunk,11
6284,Buggy_Hunk,10
6285,Fixed_Hunk,10
6286,Buggy_Hunk,7
6287,Fixed_Hunk,7
6288,Buggy_Hunk,7
6289,Fixed_Hunk,8
6290,Buggy_Hunk,7
6291,Fixed_Hunk,8
6292,Buggy_Hunk,8
6293,Fixed_Hunk,8
6294,Buggy_Hunk,27
6295,Fixed_Hunk,14
6296,Buggy_Hunk,9
6297,Fixed_Hunk,10
6298,Buggy_Hunk,6
6299,Fixed_Hunk,7
6300,Buggy_Hunk,6
6301,Fixed_Hunk,10
6302,Buggy_Hunk,7
6303,Fixed_Hunk,8
6304,Buggy_Hunk,7
6305,Fixed_Hunk,11
6306,Buggy_Hunk,7
6307,Fixed_Hunk,11
6308,Buggy_Hunk,7
6309,Fixed_Hunk,11
6310,Buggy_Hunk,7
6311,Fixed_Hunk,11
6312,Buggy_Hunk,7
6313,Fixed_Hunk,8
6314,Buggy_Hunk,7
6315,Fixed_Hunk,11
6316,Buggy_Hunk,7
6317,Fixed_Hunk,11
6318,Buggy_Hunk,7
6319,Fixed_Hunk,11
6320,Buggy_Hunk,7
6321,Fixed_Hunk,11
6322,Buggy_Hunk,7
6323,Fixed_Hunk,8
6324,Buggy_Hunk,7
6325,Fixed_Hunk,11
6326,Buggy_Hunk,7
6327,Fixed_Hunk,11
6328,Buggy_Hunk,7
6329,Fixed_Hunk,11
6330,Buggy_Hunk,7
6331,Fixed_Hunk,11
6332,Buggy_Hunk,7
6333,Fixed_Hunk,8
6334,Buggy_Hunk,7
6335,Fixed_Hunk,11
6336,Buggy_Hunk,7
6337,Fixed_Hunk,11
6338,Buggy_Hunk,7
6339,Fixed_Hunk,11
6340,Buggy_Hunk,7
6341,Fixed_Hunk,11
6342,Buggy_Hunk,7
6343,Fixed_Hunk,7
6344,Buggy_Hunk,11
6345,Fixed_Hunk,33
6346,Buggy_Hunk,6
6347,Fixed_Hunk,36
6348,Buggy_Hunk,20
6349,Fixed_Hunk,39
6350,Buggy_Hunk,9
6351,Fixed_Hunk,9
6352,Buggy_Hunk,10
6353,Fixed_Hunk,10
6354,Buggy_Hunk,7
6355,Fixed_Hunk,7
6356,Buggy_Hunk,7
6357,Fixed_Hunk,7
6358,Buggy_Hunk,10
6359,Fixed_Hunk,6
6360,Buggy_Hunk,15
6361,Fixed_Hunk,7
6362,Buggy_Hunk,7
6363,Fixed_Hunk,6
6364,Buggy_Hunk,6
6365,Fixed_Hunk,7
6366,Buggy_Hunk,21
6367,Fixed_Hunk,27
6368,Buggy_Hunk,9
6369,Fixed_Hunk,9
6370,Buggy_Hunk,16
6371,Fixed_Hunk,16
6372,Buggy_Hunk,8
6373,Fixed_Hunk,8
6374,Buggy_Hunk,27
6375,Fixed_Hunk,27
6376,Buggy_Hunk,7
6377,Fixed_Hunk,7
6378,Buggy_Hunk,7
6379,Fixed_Hunk,7
6380,Buggy_Hunk,7
6381,Fixed_Hunk,7
6382,Buggy_Hunk,16
6383,Fixed_Hunk,16
6384,Buggy_Hunk,6
6385,Fixed_Hunk,7
6386,Buggy_Hunk,6
6387,Fixed_Hunk,24
6388,Buggy_Hunk,12
6389,Fixed_Hunk,12
6390,Buggy_Hunk,6
6391,Fixed_Hunk,7
6392,Buggy_Hunk,7
6393,Fixed_Hunk,8
6394,Buggy_Hunk,8
6395,Fixed_Hunk,8
6396,Buggy_Hunk,9
6397,Fixed_Hunk,9
6398,Buggy_Hunk,9
6399,Fixed_Hunk,9
6400,Buggy_Hunk,9
6401,Fixed_Hunk,9
6402,Buggy_Hunk,9
6403,Fixed_Hunk,9
6404,Buggy_Hunk,7
6405,Fixed_Hunk,7
6406,Buggy_Hunk,7
6407,Fixed_Hunk,7
6408,Buggy_Hunk,7
6409,Fixed_Hunk,7
6410,Buggy_Hunk,7
6411,Fixed_Hunk,7
6412,Buggy_Hunk,7
6413,Fixed_Hunk,7
6414,Buggy_Hunk,7
6415,Fixed_Hunk,7
6416,Buggy_Hunk,7
6417,Fixed_Hunk,7
6418,Buggy_Hunk,22
6419,Fixed_Hunk,18
6420,Buggy_Hunk,6
6421,Fixed_Hunk,11
6422,Buggy_Hunk,6
6423,Fixed_Hunk,7
6424,Buggy_Hunk,12
6425,Fixed_Hunk,14
6426,Buggy_Hunk,7
6427,Fixed_Hunk,7
6428,Buggy_Hunk,8
6429,Fixed_Hunk,8
6430,Buggy_Hunk,7
6431,Fixed_Hunk,6
6432,Buggy_Hunk,10
6433,Fixed_Hunk,10
6434,Buggy_Hunk,20
6435,Fixed_Hunk,6
6436,Buggy_Hunk,7
6437,Fixed_Hunk,7
6438,Buggy_Hunk,41
6439,Fixed_Hunk,10
6440,Buggy_Hunk,10
6441,Fixed_Hunk,16
6442,Buggy_Hunk,7
6443,Fixed_Hunk,7
6444,Buggy_Hunk,6
6445,Fixed_Hunk,12
6446,Buggy_Hunk,10
6447,Fixed_Hunk,16
6448,Buggy_Hunk,7
6449,Fixed_Hunk,7
6450,Buggy_Hunk,6
6451,Fixed_Hunk,12
6452,Buggy_Hunk,8
6453,Fixed_Hunk,9
6454,Buggy_Hunk,8
6455,Fixed_Hunk,9
6456,Buggy_Hunk,12
6457,Fixed_Hunk,21
6458,Buggy_Hunk,7
6459,Fixed_Hunk,10
6460,Buggy_Hunk,7
6461,Fixed_Hunk,7
6462,Buggy_Hunk,7
6463,Fixed_Hunk,7
6464,Buggy_Hunk,7
6465,Fixed_Hunk,7
6466,Buggy_Hunk,34
6467,Fixed_Hunk,34
6468,Buggy_Hunk,7
6469,Fixed_Hunk,7
6470,Buggy_Hunk,14
6471,Fixed_Hunk,14
6472,Buggy_Hunk,7
6473,Fixed_Hunk,8
6474,Buggy_Hunk,21
6475,Fixed_Hunk,19
6476,Buggy_Hunk,28
6477,Fixed_Hunk,25
6478,Buggy_Hunk,23
6479,Fixed_Hunk,23
6480,Buggy_Hunk,35
6481,Fixed_Hunk,31
6482,Buggy_Hunk,9
6483,Fixed_Hunk,9
6484,Buggy_Hunk,7
6485,Fixed_Hunk,7
6486,Buggy_Hunk,7
6487,Fixed_Hunk,7
6488,Buggy_Hunk,7
6489,Fixed_Hunk,7
6490,Buggy_Hunk,9
6491,Fixed_Hunk,9
6492,Buggy_Hunk,21
6493,Fixed_Hunk,19
6494,Buggy_Hunk,91
6495,Fixed_Hunk,90
6496,Buggy_Hunk,13
6497,Fixed_Hunk,13
6498,Buggy_Hunk,28
6499,Fixed_Hunk,28
6500,Buggy_Hunk,38
6501,Fixed_Hunk,38
6502,Buggy_Hunk,8
6503,Fixed_Hunk,8
6504,Buggy_Hunk,9
6505,Fixed_Hunk,9
6506,Buggy_Hunk,16
6507,Fixed_Hunk,16
6508,Buggy_Hunk,7
6509,Fixed_Hunk,7
6510,Buggy_Hunk,6
6511,Fixed_Hunk,7
6512,Buggy_Hunk,11
6513,Fixed_Hunk,11
6514,Buggy_Hunk,6
6515,Fixed_Hunk,7
6516,Buggy_Hunk,7
6517,Fixed_Hunk,7
6518,Buggy_Hunk,7
6519,Fixed_Hunk,7
6520,Buggy_Hunk,7
6521,Fixed_Hunk,7
6522,Buggy_Hunk,6
6523,Fixed_Hunk,16
6524,Buggy_Hunk,8
6525,Fixed_Hunk,6
6526,Buggy_Hunk,7
6527,Fixed_Hunk,7
6528,Buggy_Hunk,12
6529,Fixed_Hunk,12
6530,Buggy_Hunk,7
6531,Fixed_Hunk,7
6532,Buggy_Hunk,7
6533,Fixed_Hunk,7
6534,Buggy_Hunk,8
6535,Fixed_Hunk,6
6536,Buggy_Hunk,7
6537,Fixed_Hunk,7
6538,Buggy_Hunk,6
6539,Fixed_Hunk,7
6540,Buggy_Hunk,7
6541,Fixed_Hunk,6
6542,Buggy_Hunk,12
6543,Fixed_Hunk,12
6544,Buggy_Hunk,6
6545,Fixed_Hunk,7
6546,Buggy_Hunk,7
6547,Fixed_Hunk,7
6548,Buggy_Hunk,12
6549,Fixed_Hunk,12
6550,Buggy_Hunk,7
6551,Fixed_Hunk,7
6552,Buggy_Hunk,7
6553,Fixed_Hunk,7
6554,Buggy_Hunk,8
6555,Fixed_Hunk,8
6556,Buggy_Hunk,14
6557,Fixed_Hunk,14
6558,Buggy_Hunk,8
6559,Fixed_Hunk,6
6560,Buggy_Hunk,7
6561,Fixed_Hunk,7
6562,Buggy_Hunk,7
6563,Fixed_Hunk,7
6564,Buggy_Hunk,7
6565,Fixed_Hunk,7
6566,Buggy_Hunk,9
6567,Fixed_Hunk,9
6568,Buggy_Hunk,7
6569,Fixed_Hunk,7
6570,Buggy_Hunk,9
6571,Fixed_Hunk,15
6572,Buggy_Hunk,9
6573,Fixed_Hunk,9
6574,Buggy_Hunk,10
6575,Fixed_Hunk,10
6576,Buggy_Hunk,7
6577,Fixed_Hunk,7
6578,Buggy_Hunk,7
6579,Fixed_Hunk,7
6580,Buggy_Hunk,7
6581,Fixed_Hunk,7
6582,Buggy_Hunk,7
6583,Fixed_Hunk,7
6584,Buggy_Hunk,23
6585,Fixed_Hunk,15
6586,Buggy_Hunk,9
6587,Fixed_Hunk,10
6588,Buggy_Hunk,37
6589,Fixed_Hunk,43
6590,Buggy_Hunk,10
6591,Fixed_Hunk,11
6592,Buggy_Hunk,11
6593,Fixed_Hunk,12
6594,Buggy_Hunk,11
6595,Fixed_Hunk,12
6596,Buggy_Hunk,7
6597,Fixed_Hunk,8
6598,Buggy_Hunk,7
6599,Fixed_Hunk,7
6600,Buggy_Hunk,7
6601,Fixed_Hunk,7
6602,Buggy_Hunk,8
6603,Fixed_Hunk,6
6604,Buggy_Hunk,7
6605,Fixed_Hunk,7
6606,Buggy_Hunk,8
6607,Fixed_Hunk,6
6608,Buggy_Hunk,7
6609,Fixed_Hunk,7
6610,Buggy_Hunk,34
6611,Fixed_Hunk,23
6612,Buggy_Hunk,7
6613,Fixed_Hunk,7
6614,Buggy_Hunk,7
6615,Fixed_Hunk,7
6616,Buggy_Hunk,9
6617,Fixed_Hunk,15
6618,Buggy_Hunk,7
6619,Fixed_Hunk,7
6620,Buggy_Hunk,7
6621,Fixed_Hunk,7
6622,Buggy_Hunk,7
6623,Fixed_Hunk,7
6624,Buggy_Hunk,6
6625,Fixed_Hunk,7
6626,Buggy_Hunk,13
6627,Fixed_Hunk,13
6628,Buggy_Hunk,17
6629,Fixed_Hunk,17
6630,Buggy_Hunk,7
6631,Fixed_Hunk,8
6632,Buggy_Hunk,10
6633,Fixed_Hunk,10
6634,Buggy_Hunk,7
6635,Fixed_Hunk,7
6636,Buggy_Hunk,9
6637,Fixed_Hunk,9
6638,Buggy_Hunk,18
6639,Fixed_Hunk,18
6640,Buggy_Hunk,8
6641,Fixed_Hunk,8
6642,Buggy_Hunk,12
6643,Fixed_Hunk,12
6644,Buggy_Hunk,7
6645,Fixed_Hunk,7
6646,Buggy_Hunk,10
6647,Fixed_Hunk,10
6648,Buggy_Hunk,9
6649,Fixed_Hunk,9
6650,Buggy_Hunk,6
6651,Fixed_Hunk,8
6652,Buggy_Hunk,14
6653,Fixed_Hunk,14
6654,Buggy_Hunk,10
6655,Fixed_Hunk,10
6656,Buggy_Hunk,13
6657,Fixed_Hunk,13
6658,Buggy_Hunk,7
6659,Fixed_Hunk,7
6660,Buggy_Hunk,32
6661,Fixed_Hunk,28
6662,Buggy_Hunk,8
6663,Fixed_Hunk,7
6664,Buggy_Hunk,9
6665,Fixed_Hunk,8
6666,Buggy_Hunk,12
6667,Fixed_Hunk,17
6668,Buggy_Hunk,21
6669,Fixed_Hunk,13
6670,Buggy_Hunk,14
6671,Fixed_Hunk,17
6672,Buggy_Hunk,7
6673,Fixed_Hunk,11
6674,Buggy_Hunk,8
6675,Fixed_Hunk,18
6676,Buggy_Hunk,8
6677,Fixed_Hunk,7
6678,Buggy_Hunk,8
6679,Fixed_Hunk,7
6680,Buggy_Hunk,7
6681,Fixed_Hunk,7
6682,Buggy_Hunk,7
6683,Fixed_Hunk,8
6684,Buggy_Hunk,6
6685,Fixed_Hunk,7
6686,Buggy_Hunk,8
6687,Fixed_Hunk,10
6688,Buggy_Hunk,7
6689,Fixed_Hunk,6
6690,Buggy_Hunk,15
6691,Fixed_Hunk,15
6692,Buggy_Hunk,8
6693,Fixed_Hunk,8
6694,Buggy_Hunk,7
6695,Fixed_Hunk,7
6696,Buggy_Hunk,7
6697,Fixed_Hunk,7
6698,Buggy_Hunk,7
6699,Fixed_Hunk,7
6700,Buggy_Hunk,6
6701,Fixed_Hunk,7
6702,Buggy_Hunk,7
6703,Fixed_Hunk,7
6704,Buggy_Hunk,6
