,Hunk_Type,Size
4601,Fixed_Hunk,10
4602,Buggy_Hunk,13
4603,Fixed_Hunk,13
4604,Buggy_Hunk,6
4605,Fixed_Hunk,7
4606,Buggy_Hunk,9
4607,Fixed_Hunk,10
4608,Buggy_Hunk,8
4609,Fixed_Hunk,9
4610,Buggy_Hunk,8
4611,Fixed_Hunk,12
4612,Buggy_Hunk,8
4613,Fixed_Hunk,7
4614,Buggy_Hunk,6
4615,Fixed_Hunk,26
4616,Buggy_Hunk,6
4617,Fixed_Hunk,56
4618,Buggy_Hunk,18
4619,Fixed_Hunk,24
4620,Buggy_Hunk,12
4621,Fixed_Hunk,11
4622,Buggy_Hunk,15
4623,Fixed_Hunk,13
4624,Buggy_Hunk,6
4625,Fixed_Hunk,8
4626,Buggy_Hunk,6
4627,Fixed_Hunk,7
4628,Buggy_Hunk,7
4629,Fixed_Hunk,7
4630,Buggy_Hunk,19
4631,Fixed_Hunk,21
4632,Buggy_Hunk,7
4633,Fixed_Hunk,7
4634,Buggy_Hunk,16
4635,Fixed_Hunk,18
4636,Buggy_Hunk,8
4637,Fixed_Hunk,10
4638,Buggy_Hunk,59
4639,Fixed_Hunk,6
4640,Buggy_Hunk,7
4641,Fixed_Hunk,7
4642,Buggy_Hunk,7
4643,Fixed_Hunk,7
4644,Buggy_Hunk,7
4645,Fixed_Hunk,7
4646,Buggy_Hunk,19
4647,Fixed_Hunk,19
4648,Buggy_Hunk,7
4649,Fixed_Hunk,8
4650,Buggy_Hunk,13
4651,Fixed_Hunk,13
4652,Buggy_Hunk,6
4653,Fixed_Hunk,18
4654,Buggy_Hunk,8
4655,Fixed_Hunk,8
4656,Buggy_Hunk,7
4657,Fixed_Hunk,7
4658,Buggy_Hunk,55
4659,Fixed_Hunk,114
4660,Buggy_Hunk,11
4661,Fixed_Hunk,11
4662,Buggy_Hunk,6
4663,Fixed_Hunk,7
4664,Buggy_Hunk,7
4665,Fixed_Hunk,7
4666,Buggy_Hunk,7
4667,Fixed_Hunk,7
4668,Buggy_Hunk,19
4669,Fixed_Hunk,73
4670,Buggy_Hunk,7
4671,Fixed_Hunk,7
4672,Buggy_Hunk,7
4673,Fixed_Hunk,7
4674,Buggy_Hunk,11
4675,Fixed_Hunk,9
4676,Buggy_Hunk,8
4677,Fixed_Hunk,6
4678,Buggy_Hunk,7
4679,Fixed_Hunk,9
4680,Buggy_Hunk,6
4681,Fixed_Hunk,12
4682,Buggy_Hunk,7
4683,Fixed_Hunk,7
4684,Buggy_Hunk,7
4685,Fixed_Hunk,6
4686,Buggy_Hunk,13
4687,Fixed_Hunk,6
4688,Buggy_Hunk,9
4689,Fixed_Hunk,6
4690,Buggy_Hunk,14
4691,Fixed_Hunk,19
4692,Buggy_Hunk,7
4693,Fixed_Hunk,8
4694,Buggy_Hunk,21
4695,Fixed_Hunk,30
4696,Buggy_Hunk,17
4697,Fixed_Hunk,24
4698,Buggy_Hunk,35
4699,Fixed_Hunk,19
4700,Buggy_Hunk,9
4701,Fixed_Hunk,11
4702,Buggy_Hunk,14
4703,Fixed_Hunk,14
4704,Buggy_Hunk,6
4705,Fixed_Hunk,7
4706,Buggy_Hunk,7
4707,Fixed_Hunk,7
4708,Buggy_Hunk,7
4709,Fixed_Hunk,7
4710,Buggy_Hunk,7
4711,Fixed_Hunk,7
4712,Buggy_Hunk,17
4713,Fixed_Hunk,20
4714,Buggy_Hunk,6
4715,Fixed_Hunk,9
4716,Buggy_Hunk,6
4717,Fixed_Hunk,7
4718,Buggy_Hunk,13
4719,Fixed_Hunk,7
4720,Buggy_Hunk,6
4721,Fixed_Hunk,7
4722,Buggy_Hunk,7
4723,Fixed_Hunk,7
4724,Buggy_Hunk,7
4725,Fixed_Hunk,6
4726,Buggy_Hunk,10
4727,Fixed_Hunk,10
4728,Buggy_Hunk,6
4729,Fixed_Hunk,14
4730,Buggy_Hunk,8
4731,Fixed_Hunk,6
4732,Buggy_Hunk,8
4733,Fixed_Hunk,6
4734,Buggy_Hunk,8
4735,Fixed_Hunk,6
4736,Buggy_Hunk,6
4737,Fixed_Hunk,8
4738,Buggy_Hunk,6
4739,Fixed_Hunk,8
4740,Buggy_Hunk,5
4741,Fixed_Hunk,5
4742,Buggy_Hunk,11
4743,Fixed_Hunk,11
4744,Buggy_Hunk,12
4745,Fixed_Hunk,14
4746,Buggy_Hunk,7
4747,Fixed_Hunk,7
4748,Buggy_Hunk,8
4749,Fixed_Hunk,6
4750,Buggy_Hunk,7
4751,Fixed_Hunk,7
4752,Buggy_Hunk,7
4753,Fixed_Hunk,7
4754,Buggy_Hunk,7
4755,Fixed_Hunk,8
4756,Buggy_Hunk,18
4757,Fixed_Hunk,18
4758,Buggy_Hunk,7
4759,Fixed_Hunk,7
4760,Buggy_Hunk,12
4761,Fixed_Hunk,12
4762,Buggy_Hunk,14
4763,Fixed_Hunk,14
4764,Buggy_Hunk,7
4765,Fixed_Hunk,7
4766,Buggy_Hunk,18
4767,Fixed_Hunk,18
4768,Buggy_Hunk,7
4769,Fixed_Hunk,7
4770,Buggy_Hunk,12
4771,Fixed_Hunk,12
4772,Buggy_Hunk,7
4773,Fixed_Hunk,7
4774,Buggy_Hunk,12
4775,Fixed_Hunk,12
4776,Buggy_Hunk,7
4777,Fixed_Hunk,7
4778,Buggy_Hunk,7
4779,Fixed_Hunk,7
4780,Buggy_Hunk,10
4781,Fixed_Hunk,13
4782,Buggy_Hunk,7
4783,Fixed_Hunk,7
4784,Buggy_Hunk,24
4785,Fixed_Hunk,24
4786,Buggy_Hunk,5
4787,Fixed_Hunk,5
4788,Buggy_Hunk,11
4789,Fixed_Hunk,11
4790,Buggy_Hunk,12
4791,Fixed_Hunk,14
4792,Buggy_Hunk,7
4793,Fixed_Hunk,7
4794,Buggy_Hunk,8
4795,Fixed_Hunk,6
4796,Buggy_Hunk,7
4797,Fixed_Hunk,7
4798,Buggy_Hunk,7
4799,Fixed_Hunk,6
4800,Buggy_Hunk,7
4801,Fixed_Hunk,6
4802,Buggy_Hunk,7
4803,Fixed_Hunk,6
4804,Buggy_Hunk,7
4805,Fixed_Hunk,6
4806,Buggy_Hunk,7
4807,Fixed_Hunk,6
4808,Buggy_Hunk,7
4809,Fixed_Hunk,6
4810,Buggy_Hunk,7
4811,Fixed_Hunk,6
4812,Buggy_Hunk,7
4813,Fixed_Hunk,6
4814,Buggy_Hunk,7
4815,Fixed_Hunk,6
4816,Buggy_Hunk,7
4817,Fixed_Hunk,6
4818,Buggy_Hunk,7
4819,Fixed_Hunk,6
4820,Buggy_Hunk,7
4821,Fixed_Hunk,6
4822,Buggy_Hunk,7
4823,Fixed_Hunk,6
4824,Buggy_Hunk,7
4825,Fixed_Hunk,6
4826,Buggy_Hunk,7
4827,Fixed_Hunk,8
4828,Buggy_Hunk,7
4829,Fixed_Hunk,7
4830,Buggy_Hunk,7
4831,Fixed_Hunk,7
4832,Buggy_Hunk,120
4833,Fixed_Hunk,4
4834,Buggy_Hunk,7
4835,Fixed_Hunk,6
4836,Buggy_Hunk,8
4837,Fixed_Hunk,8
4838,Buggy_Hunk,20
4839,Fixed_Hunk,23
4840,Buggy_Hunk,6
4841,Fixed_Hunk,9
4842,Buggy_Hunk,6
4843,Fixed_Hunk,9
4844,Buggy_Hunk,7
4845,Fixed_Hunk,7
4846,Buggy_Hunk,8
4847,Fixed_Hunk,6
4848,Buggy_Hunk,14
4849,Fixed_Hunk,8
4850,Buggy_Hunk,14
4851,Fixed_Hunk,22
4852,Buggy_Hunk,8
4853,Fixed_Hunk,6
4854,Buggy_Hunk,13
4855,Fixed_Hunk,14
4856,Buggy_Hunk,6
4857,Fixed_Hunk,9
4858,Buggy_Hunk,7
4859,Fixed_Hunk,8
4860,Buggy_Hunk,6
4861,Fixed_Hunk,10
4862,Buggy_Hunk,7
4863,Fixed_Hunk,7
4864,Buggy_Hunk,7
4865,Fixed_Hunk,7
4866,Buggy_Hunk,7
4867,Fixed_Hunk,7
4868,Buggy_Hunk,7
4869,Fixed_Hunk,7
4870,Buggy_Hunk,7
4871,Fixed_Hunk,7
4872,Buggy_Hunk,9
4873,Fixed_Hunk,10
4874,Buggy_Hunk,7
4875,Fixed_Hunk,6
4876,Buggy_Hunk,10
4877,Fixed_Hunk,11
4878,Buggy_Hunk,13
4879,Fixed_Hunk,14
4880,Buggy_Hunk,26
4881,Fixed_Hunk,18
4882,Buggy_Hunk,11
4883,Fixed_Hunk,11
4884,Buggy_Hunk,7
4885,Fixed_Hunk,7
4886,Buggy_Hunk,7
4887,Fixed_Hunk,7
4888,Buggy_Hunk,7
4889,Fixed_Hunk,8
4890,Buggy_Hunk,6
4891,Fixed_Hunk,30
4892,Buggy_Hunk,7
4893,Fixed_Hunk,7
4894,Buggy_Hunk,85
4895,Fixed_Hunk,110
4896,Buggy_Hunk,7
4897,Fixed_Hunk,9
4898,Buggy_Hunk,6
4899,Fixed_Hunk,9
4900,Buggy_Hunk,10
4901,Fixed_Hunk,6
4902,Buggy_Hunk,7
4903,Fixed_Hunk,7
4904,Buggy_Hunk,7
4905,Fixed_Hunk,7
4906,Buggy_Hunk,6
4907,Fixed_Hunk,9
4908,Buggy_Hunk,7
4909,Fixed_Hunk,7
4910,Buggy_Hunk,11
4911,Fixed_Hunk,15
4912,Buggy_Hunk,6
4913,Fixed_Hunk,11
4914,Buggy_Hunk,11
4915,Fixed_Hunk,10
4916,Buggy_Hunk,15
4917,Fixed_Hunk,15
4918,Buggy_Hunk,18
4919,Fixed_Hunk,14
4920,Buggy_Hunk,7
4921,Fixed_Hunk,7
4922,Buggy_Hunk,11
4923,Fixed_Hunk,19
4924,Buggy_Hunk,10
4925,Fixed_Hunk,19
4926,Buggy_Hunk,102
4927,Fixed_Hunk,97
4928,Buggy_Hunk,7
4929,Fixed_Hunk,7
4930,Buggy_Hunk,6
4931,Fixed_Hunk,17
4932,Buggy_Hunk,16
4933,Fixed_Hunk,17
4934,Buggy_Hunk,6
4935,Fixed_Hunk,7
4936,Buggy_Hunk,7
4937,Fixed_Hunk,6
4938,Buggy_Hunk,6
4939,Fixed_Hunk,10
4940,Buggy_Hunk,6
4941,Fixed_Hunk,8
4942,Buggy_Hunk,12
4943,Fixed_Hunk,13
4944,Buggy_Hunk,7
4945,Fixed_Hunk,25
4946,Buggy_Hunk,20
4947,Fixed_Hunk,21
4948,Buggy_Hunk,13
4949,Fixed_Hunk,15
4950,Buggy_Hunk,10
4951,Fixed_Hunk,10
4952,Buggy_Hunk,7
4953,Fixed_Hunk,25
4954,Buggy_Hunk,17
4955,Fixed_Hunk,18
4956,Buggy_Hunk,13
4957,Fixed_Hunk,13
4958,Buggy_Hunk,6
4959,Fixed_Hunk,7
4960,Buggy_Hunk,7
4961,Fixed_Hunk,8
4962,Buggy_Hunk,13
4963,Fixed_Hunk,13
4964,Buggy_Hunk,11
4965,Fixed_Hunk,11
4966,Buggy_Hunk,8
4967,Fixed_Hunk,12
4968,Buggy_Hunk,7
4969,Fixed_Hunk,6
4970,Buggy_Hunk,6
4971,Fixed_Hunk,76
4972,Buggy_Hunk,7
4973,Fixed_Hunk,7
4974,Buggy_Hunk,7
4975,Fixed_Hunk,7
4976,Buggy_Hunk,6
4977,Fixed_Hunk,7
4978,Buggy_Hunk,6
4979,Fixed_Hunk,7
4980,Buggy_Hunk,8
4981,Fixed_Hunk,8
4982,Buggy_Hunk,7
4983,Fixed_Hunk,7
4984,Buggy_Hunk,7
4985,Fixed_Hunk,7
4986,Buggy_Hunk,7
4987,Fixed_Hunk,7
4988,Buggy_Hunk,7
4989,Fixed_Hunk,7
4990,Buggy_Hunk,7
4991,Fixed_Hunk,7
4992,Buggy_Hunk,7
4993,Fixed_Hunk,7
4994,Buggy_Hunk,7
4995,Fixed_Hunk,7
4996,Buggy_Hunk,7
4997,Fixed_Hunk,7
4998,Buggy_Hunk,7
4999,Fixed_Hunk,7
5000,Buggy_Hunk,7
5001,Fixed_Hunk,7
5002,Buggy_Hunk,7
5003,Fixed_Hunk,7
5004,Buggy_Hunk,7
5005,Fixed_Hunk,7
5006,Buggy_Hunk,11
5007,Fixed_Hunk,11
5008,Buggy_Hunk,7
5009,Fixed_Hunk,7
5010,Buggy_Hunk,7
5011,Fixed_Hunk,7
5012,Buggy_Hunk,11
5013,Fixed_Hunk,11
5014,Buggy_Hunk,11
5015,Fixed_Hunk,11
5016,Buggy_Hunk,7
5017,Fixed_Hunk,7
5018,Buggy_Hunk,11
5019,Fixed_Hunk,11
5020,Buggy_Hunk,7
5021,Fixed_Hunk,7
5022,Buggy_Hunk,7
5023,Fixed_Hunk,7
5024,Buggy_Hunk,11
5025,Fixed_Hunk,11
5026,Buggy_Hunk,13
5027,Fixed_Hunk,15
5028,Buggy_Hunk,6
5029,Fixed_Hunk,6
5030,Buggy_Hunk,8
5031,Fixed_Hunk,7
5032,Buggy_Hunk,7
5033,Fixed_Hunk,8
5034,Buggy_Hunk,6
5035,Fixed_Hunk,7
5036,Buggy_Hunk,7
5037,Fixed_Hunk,7
5038,Buggy_Hunk,6
5039,Fixed_Hunk,7
5040,Buggy_Hunk,6
5041,Fixed_Hunk,9
5042,Buggy_Hunk,6
5043,Fixed_Hunk,7
5044,Buggy_Hunk,20
5045,Fixed_Hunk,25
5046,Buggy_Hunk,16
5047,Fixed_Hunk,17
5048,Buggy_Hunk,7
5049,Fixed_Hunk,9
5050,Buggy_Hunk,12
5051,Fixed_Hunk,19
5052,Buggy_Hunk,21
5053,Fixed_Hunk,12
5054,Buggy_Hunk,48
5055,Fixed_Hunk,27
5056,Buggy_Hunk,14
5057,Fixed_Hunk,6
5058,Buggy_Hunk,29
5059,Fixed_Hunk,27
5060,Buggy_Hunk,7
5061,Fixed_Hunk,6
5062,Buggy_Hunk,35
5063,Fixed_Hunk,88
5064,Buggy_Hunk,7
5065,Fixed_Hunk,7
5066,Buggy_Hunk,7
5067,Fixed_Hunk,7
5068,Buggy_Hunk,7
5069,Fixed_Hunk,7
5070,Buggy_Hunk,7
5071,Fixed_Hunk,7
5072,Buggy_Hunk,7
5073,Fixed_Hunk,7
5074,Buggy_Hunk,7
5075,Fixed_Hunk,7
5076,Buggy_Hunk,7
5077,Fixed_Hunk,7
5078,Buggy_Hunk,6
5079,Fixed_Hunk,8
5080,Buggy_Hunk,6
5081,Fixed_Hunk,8
5082,Buggy_Hunk,7
5083,Fixed_Hunk,6
5084,Buggy_Hunk,13
5085,Fixed_Hunk,6
5086,Buggy_Hunk,9
5087,Fixed_Hunk,6
5088,Buggy_Hunk,7
5089,Fixed_Hunk,8
5090,Buggy_Hunk,6
5091,Fixed_Hunk,7
5092,Buggy_Hunk,7
5093,Fixed_Hunk,6
5094,Buggy_Hunk,6
5095,Fixed_Hunk,10
5096,Buggy_Hunk,7
5097,Fixed_Hunk,7
5098,Buggy_Hunk,7
5099,Fixed_Hunk,7
5100,Buggy_Hunk,11
5101,Fixed_Hunk,6
5102,Buggy_Hunk,6
5103,Fixed_Hunk,7
5104,Buggy_Hunk,31
5105,Fixed_Hunk,23
5106,Buggy_Hunk,12
5107,Fixed_Hunk,35
5108,Buggy_Hunk,9
5109,Fixed_Hunk,11
5110,Buggy_Hunk,9
5111,Fixed_Hunk,11
5112,Buggy_Hunk,67
5113,Fixed_Hunk,68
5114,Buggy_Hunk,12
5115,Fixed_Hunk,6
5116,Buggy_Hunk,10
5117,Fixed_Hunk,11
5118,Buggy_Hunk,7
5119,Fixed_Hunk,7
5120,Buggy_Hunk,6
5121,Fixed_Hunk,7
5122,Buggy_Hunk,7
5123,Fixed_Hunk,7
5124,Buggy_Hunk,8
5125,Fixed_Hunk,8
5126,Buggy_Hunk,7
5127,Fixed_Hunk,7
5128,Buggy_Hunk,7
5129,Fixed_Hunk,7
5130,Buggy_Hunk,6
5131,Fixed_Hunk,7
5132,Buggy_Hunk,7
5133,Fixed_Hunk,6
5134,Buggy_Hunk,7
5135,Fixed_Hunk,7
5136,Buggy_Hunk,7
5137,Fixed_Hunk,6
5138,Buggy_Hunk,9
5139,Fixed_Hunk,7
5140,Buggy_Hunk,7
5141,Fixed_Hunk,6
5142,Buggy_Hunk,16
5143,Fixed_Hunk,15
5144,Buggy_Hunk,16
5145,Fixed_Hunk,15
5146,Buggy_Hunk,16
5147,Fixed_Hunk,14
5148,Buggy_Hunk,13
5149,Fixed_Hunk,11
5150,Buggy_Hunk,11
5151,Fixed_Hunk,10
5152,Buggy_Hunk,12
5153,Fixed_Hunk,10
5154,Buggy_Hunk,10
5155,Fixed_Hunk,9
5156,Buggy_Hunk,8
5157,Fixed_Hunk,7
5158,Buggy_Hunk,18
5159,Fixed_Hunk,14
5160,Buggy_Hunk,8
5161,Fixed_Hunk,7
5162,Buggy_Hunk,18
5163,Fixed_Hunk,14
5164,Buggy_Hunk,39
5165,Fixed_Hunk,39
5166,Buggy_Hunk,7
5167,Fixed_Hunk,6
5168,Buggy_Hunk,7
5169,Fixed_Hunk,7
5170,Buggy_Hunk,9
5171,Fixed_Hunk,8
5172,Buggy_Hunk,9
5173,Fixed_Hunk,8
5174,Buggy_Hunk,21
5175,Fixed_Hunk,18
5176,Buggy_Hunk,8
5177,Fixed_Hunk,7
5178,Buggy_Hunk,14
5179,Fixed_Hunk,49
5180,Buggy_Hunk,6
5181,Fixed_Hunk,14
5182,Buggy_Hunk,6
5183,Fixed_Hunk,11
5184,Buggy_Hunk,6
5185,Fixed_Hunk,8
5186,Buggy_Hunk,6
5187,Fixed_Hunk,8
5188,Buggy_Hunk,9
5189,Fixed_Hunk,10
5190,Buggy_Hunk,11
5191,Fixed_Hunk,12
5192,Buggy_Hunk,7
5193,Fixed_Hunk,7
5194,Buggy_Hunk,12
5195,Fixed_Hunk,13
5196,Buggy_Hunk,7
5197,Fixed_Hunk,7
5198,Buggy_Hunk,6
5199,Fixed_Hunk,7
5200,Buggy_Hunk,7
5201,Fixed_Hunk,8
5202,Buggy_Hunk,6
5203,Fixed_Hunk,8
5204,Buggy_Hunk,6
5205,Fixed_Hunk,8
5206,Buggy_Hunk,38
5207,Fixed_Hunk,26
5208,Buggy_Hunk,8
5209,Fixed_Hunk,9
5210,Buggy_Hunk,6
5211,Fixed_Hunk,14
5212,Buggy_Hunk,12
5213,Fixed_Hunk,12
5214,Buggy_Hunk,7
5215,Fixed_Hunk,7
5216,Buggy_Hunk,7
5217,Fixed_Hunk,7
5218,Buggy_Hunk,7
5219,Fixed_Hunk,6
5220,Buggy_Hunk,7
5221,Fixed_Hunk,7
5222,Buggy_Hunk,7
5223,Fixed_Hunk,7
5224,Buggy_Hunk,7
5225,Fixed_Hunk,7
5226,Buggy_Hunk,13
5227,Fixed_Hunk,13
5228,Buggy_Hunk,7
5229,Fixed_Hunk,7
5230,Buggy_Hunk,7
5231,Fixed_Hunk,7
5232,Buggy_Hunk,21
5233,Fixed_Hunk,19
5234,Buggy_Hunk,6
5235,Fixed_Hunk,7
5236,Buggy_Hunk,7
5237,Fixed_Hunk,7
5238,Buggy_Hunk,7
5239,Fixed_Hunk,7
5240,Buggy_Hunk,21
5241,Fixed_Hunk,50
5242,Buggy_Hunk,7
5243,Fixed_Hunk,8
5244,Buggy_Hunk,6
5245,Fixed_Hunk,7
5246,Buggy_Hunk,7
5247,Fixed_Hunk,8
5248,Buggy_Hunk,6
5249,Fixed_Hunk,7
5250,Buggy_Hunk,8
5251,Fixed_Hunk,8
5252,Buggy_Hunk,7
5253,Fixed_Hunk,7
5254,Buggy_Hunk,29
5255,Fixed_Hunk,29
5256,Buggy_Hunk,11
5257,Fixed_Hunk,11
5258,Buggy_Hunk,6
5259,Fixed_Hunk,7
5260,Buggy_Hunk,14
5261,Fixed_Hunk,14
5262,Buggy_Hunk,9
5263,Fixed_Hunk,8
5264,Buggy_Hunk,14
5265,Fixed_Hunk,14
5266,Buggy_Hunk,11
5267,Fixed_Hunk,8
5268,Buggy_Hunk,7
5269,Fixed_Hunk,7
5270,Buggy_Hunk,7
5271,Fixed_Hunk,7
5272,Buggy_Hunk,7
5273,Fixed_Hunk,7
5274,Buggy_Hunk,8
5275,Fixed_Hunk,11
5276,Buggy_Hunk,37
5277,Fixed_Hunk,26
5278,Buggy_Hunk,7
5279,Fixed_Hunk,7
5280,Buggy_Hunk,6
5281,Fixed_Hunk,7
5282,Buggy_Hunk,6
5283,Fixed_Hunk,8
5284,Buggy_Hunk,7
5285,Fixed_Hunk,7
5286,Buggy_Hunk,6
5287,Fixed_Hunk,7
5288,Buggy_Hunk,7
5289,Fixed_Hunk,6
5290,Buggy_Hunk,7
5291,Fixed_Hunk,21
5292,Buggy_Hunk,6
5293,Fixed_Hunk,9
5294,Buggy_Hunk,10
5295,Fixed_Hunk,9
5296,Buggy_Hunk,7
5297,Fixed_Hunk,8
5298,Buggy_Hunk,11
5299,Fixed_Hunk,12
5300,Buggy_Hunk,13
5301,Fixed_Hunk,13
5302,Buggy_Hunk,7
5303,Fixed_Hunk,7
5304,Buggy_Hunk,7
5305,Fixed_Hunk,7
5306,Buggy_Hunk,7
5307,Fixed_Hunk,6
5308,Buggy_Hunk,7
5309,Fixed_Hunk,6
5310,Buggy_Hunk,6
5311,Fixed_Hunk,6
5312,Buggy_Hunk,9
5313,Fixed_Hunk,6
5314,Buggy_Hunk,7
5315,Fixed_Hunk,7
5316,Buggy_Hunk,7
5317,Fixed_Hunk,6
5318,Buggy_Hunk,11
5319,Fixed_Hunk,6
5320,Buggy_Hunk,24
5321,Fixed_Hunk,21
5322,Buggy_Hunk,386
5323,Fixed_Hunk,173
5324,Buggy_Hunk,17
5325,Fixed_Hunk,20
5326,Buggy_Hunk,7
5327,Fixed_Hunk,7
5328,Buggy_Hunk,7
5329,Fixed_Hunk,7
5330,Buggy_Hunk,10
5331,Fixed_Hunk,12
5332,Buggy_Hunk,6
5333,Fixed_Hunk,7
5334,Buggy_Hunk,6
5335,Fixed_Hunk,20
5336,Buggy_Hunk,6
5337,Fixed_Hunk,17
5338,Buggy_Hunk,5
5339,Fixed_Hunk,7
5340,Buggy_Hunk,20
5341,Fixed_Hunk,16
5342,Buggy_Hunk,7
5343,Fixed_Hunk,6
5344,Buggy_Hunk,8
5345,Fixed_Hunk,6
5346,Buggy_Hunk,7
5347,Fixed_Hunk,7
5348,Buggy_Hunk,8
5349,Fixed_Hunk,6
5350,Buggy_Hunk,11
5351,Fixed_Hunk,8
5352,Buggy_Hunk,23
5353,Fixed_Hunk,43
5354,Buggy_Hunk,25
5355,Fixed_Hunk,44
5356,Buggy_Hunk,7
5357,Fixed_Hunk,7
5358,Buggy_Hunk,29
5359,Fixed_Hunk,49
5360,Buggy_Hunk,7
5361,Fixed_Hunk,7
5362,Buggy_Hunk,128
5363,Fixed_Hunk,49
5364,Buggy_Hunk,7
5365,Fixed_Hunk,6
5366,Buggy_Hunk,7
5367,Fixed_Hunk,7
5368,Buggy_Hunk,9
5369,Fixed_Hunk,9
5370,Buggy_Hunk,15
5371,Fixed_Hunk,6
5372,Buggy_Hunk,9
5373,Fixed_Hunk,7
5374,Buggy_Hunk,7
5375,Fixed_Hunk,6
5376,Buggy_Hunk,7
5377,Fixed_Hunk,7
5378,Buggy_Hunk,11
5379,Fixed_Hunk,8
5380,Buggy_Hunk,19
5381,Fixed_Hunk,14
5382,Buggy_Hunk,7
5383,Fixed_Hunk,7
5384,Buggy_Hunk,14
5385,Fixed_Hunk,11
5386,Buggy_Hunk,7
5387,Fixed_Hunk,7
5388,Buggy_Hunk,7
5389,Fixed_Hunk,7
5390,Buggy_Hunk,34
5391,Fixed_Hunk,13
5392,Buggy_Hunk,87
5393,Fixed_Hunk,8
5394,Buggy_Hunk,8
5395,Fixed_Hunk,7
5396,Buggy_Hunk,7
5397,Fixed_Hunk,7
5398,Buggy_Hunk,7
5399,Fixed_Hunk,7
5400,Buggy_Hunk,7
5401,Fixed_Hunk,7
5402,Buggy_Hunk,29
5403,Fixed_Hunk,29
5404,Buggy_Hunk,15
5405,Fixed_Hunk,9
5406,Buggy_Hunk,7
5407,Fixed_Hunk,7
5408,Buggy_Hunk,9
5409,Fixed_Hunk,9
5410,Buggy_Hunk,7
5411,Fixed_Hunk,6
5412,Buggy_Hunk,7
5413,Fixed_Hunk,7
5414,Buggy_Hunk,9
5415,Fixed_Hunk,9
5416,Buggy_Hunk,6
5417,Fixed_Hunk,12
5418,Buggy_Hunk,28
5419,Fixed_Hunk,33
5420,Buggy_Hunk,10
5421,Fixed_Hunk,14
5422,Buggy_Hunk,12
5423,Fixed_Hunk,18
5424,Buggy_Hunk,7
5425,Fixed_Hunk,7
5426,Buggy_Hunk,7
5427,Fixed_Hunk,7
5428,Buggy_Hunk,7
5429,Fixed_Hunk,7
5430,Buggy_Hunk,7
5431,Fixed_Hunk,7
5432,Buggy_Hunk,7
5433,Fixed_Hunk,7
5434,Buggy_Hunk,14
5435,Fixed_Hunk,14
5436,Buggy_Hunk,7
5437,Fixed_Hunk,7
5438,Buggy_Hunk,28
5439,Fixed_Hunk,28
5440,Buggy_Hunk,28
5441,Fixed_Hunk,21
5442,Buggy_Hunk,16
5443,Fixed_Hunk,11
5444,Buggy_Hunk,21
5445,Fixed_Hunk,18
5446,Buggy_Hunk,26
5447,Fixed_Hunk,14
5448,Buggy_Hunk,27
5449,Fixed_Hunk,28
5450,Buggy_Hunk,17
5451,Fixed_Hunk,10
5452,Buggy_Hunk,28
5453,Fixed_Hunk,12
5454,Buggy_Hunk,7
5455,Fixed_Hunk,6
5456,Buggy_Hunk,13
5457,Fixed_Hunk,6
5458,Buggy_Hunk,9
5459,Fixed_Hunk,6
5460,Buggy_Hunk,9
5461,Fixed_Hunk,9
5462,Buggy_Hunk,9
5463,Fixed_Hunk,9
5464,Buggy_Hunk,6
5465,Fixed_Hunk,8
5466,Buggy_Hunk,6
5467,Fixed_Hunk,7
5468,Buggy_Hunk,6
5469,Fixed_Hunk,7
5470,Buggy_Hunk,6
5471,Fixed_Hunk,9
5472,Buggy_Hunk,7
5473,Fixed_Hunk,7
5474,Buggy_Hunk,11
5475,Fixed_Hunk,15
5476,Buggy_Hunk,6
5477,Fixed_Hunk,11
5478,Buggy_Hunk,7
5479,Fixed_Hunk,7
5480,Buggy_Hunk,7
5481,Fixed_Hunk,7
5482,Buggy_Hunk,7
5483,Fixed_Hunk,8
5484,Buggy_Hunk,8
5485,Fixed_Hunk,8
5486,Buggy_Hunk,7
5487,Fixed_Hunk,6
5488,Buggy_Hunk,13
5489,Fixed_Hunk,6
5490,Buggy_Hunk,9
5491,Fixed_Hunk,6
5492,Buggy_Hunk,7
5493,Fixed_Hunk,8
5494,Buggy_Hunk,8
5495,Fixed_Hunk,6
5496,Buggy_Hunk,7
5497,Fixed_Hunk,7
5498,Buggy_Hunk,7
5499,Fixed_Hunk,7
5500,Buggy_Hunk,7
5501,Fixed_Hunk,7
5502,Buggy_Hunk,7
5503,Fixed_Hunk,7
5504,Buggy_Hunk,6
5505,Fixed_Hunk,9
5506,Buggy_Hunk,6
5507,Fixed_Hunk,9
5508,Buggy_Hunk,7
5509,Fixed_Hunk,7
5510,Buggy_Hunk,8
5511,Fixed_Hunk,6
5512,Buggy_Hunk,7
5513,Fixed_Hunk,7
5514,Buggy_Hunk,7
5515,Fixed_Hunk,7
5516,Buggy_Hunk,7
5517,Fixed_Hunk,7
5518,Buggy_Hunk,23
5519,Fixed_Hunk,16
5520,Buggy_Hunk,14
5521,Fixed_Hunk,14
5522,Buggy_Hunk,7
5523,Fixed_Hunk,6
5524,Buggy_Hunk,7
5525,Fixed_Hunk,7
5526,Buggy_Hunk,14
5527,Fixed_Hunk,14
5528,Buggy_Hunk,7
5529,Fixed_Hunk,6
5530,Buggy_Hunk,7
5531,Fixed_Hunk,7
5532,Buggy_Hunk,7
